section_id,doc_id,doc_type,year_th,year_ce,name_short,era,regime_type,parent_doc_id,chapter_number,chapter_title,section_number,section_role,target_chapter,target_section_no,change_mode,text
const_2560_s_100,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,0,บททั่วไป,100,content,,,content,สมาชิกภาพของสมาชิกสภาผู้แทนราษฎรเริ่มตั้งแต่วันเลือกตั้ง
const_2560_s_101,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,0,บททั่วไป,101,content,,,content,สมาชิกภาพของสมาชิกสภาผู้แทนราษฎรสิ้นสุดลง เมื่อ เล่ม 134 ตอนที่ 40 ก 6 เมษายน 2560 (1) ถึงคราวออกตามอายุของสภาผู้แทนราษฎร หรือมีการยุบสภาผู้แทนราษฎร (2) ตาย (3) ลาออก (4) พ้นจากตําแหน่งตามมาตรา 93 (5) ขาดคุณสมบัติตามมาตรา 97 (6) มีลักษณะต้องห้ามตามมาตรา 98 (7) กระทําการอันเป็นการต้องห้ามตามมาตรา 184 หรือมาตรา 185 (8) ลาออกจากพรรคการเมืองที่ตนเป็นสมาชิก (9) พ้นจากการเป็นสมาชิกของพรรคการเมืองที่ตนเป็นสมาชิกตามมติของพรรคการเมืองนั้น ด้วยคะแนนเสียงไม่น้อยกว่าสามในสี่ของที่ประชุมร่วมของคณะกรรมการบริหารของพรรคการเมือง และสมาชิกสภาผู้แทนราษฎรที่สังกัดพรรคการเมืองนั้น ในกรณีเช่นนี้ ถ้าสมาชิกสภาผู้แทนราษฎรผู้นั้น มิได้เข้าเป็นสมาชิกของพรรคการเมืองอื่นภายในสามสิบวันนับแต่วันที่พรรคการเมืองมีมติ ให้ถือว่าสิ้นสุด สมาชิกภาพนับแต่วันที่พ้นสามสิบวันดังกล่าว (10) ขาดจากการเป็นสมาชิกของพรรคการเมือง แต่ในกรณีที่ขาดจากการเป็นสมาชิกของ พรรคการเมืองเพราะมีคําสั่งยุบพรรคการเมืองที่สมาชิกสภาผู้แทนราษฎรผู้นั้นเป็นสมาชิก และสมาชิก สภาผู้แทนราษฎรผู้นั้นไม่อาจเข้าเป็นสมาชิกของพรรคการเมืองอื่นได้ภายในหกสิบวันนับแต่วันที่มีคําสั่ง ยุบพรรคการเมือง ในกรณีเช่นนี้ ให้ถือว่าสิ้นสุดสมาชิกภาพนับแต่วันถัดจากวันที่ครบกําหนดหกสิบวันนั้น (11) พ้นจากตําแหน่งเพราะเหตุตามมาตรา 144 หรือมาตรา 235 วรรคสาม (12) ขาดประชุมเกินจํานวนหนึ่งในสี่ของจํานวนวันประชุมในสมัยประชุมที่มีกําหนดเวลา ไม่น้อยกว่าหนึ่งร้อยยี่สิบวันโดยไม่ได้รับอนุญาตจากประธานสภาผู้แทนราษฎร (13) ต้องคําพิพากษาถึงที่สุดให้จําคุก แม้จะมีการรอการลงโทษ เว้นแต่เป็นการรอการลงโทษ ในความผิดอันได้กระทําโดยประมาท ความผิดลหุโทษ หรือความผิดฐานหมิ่นประมาท
const_2560_s_102,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,0,บททั่วไป,102,content,,,content,เมื่ออายุของสภาผู้แทนราษฎรสิ้นสุดลง พระมหากษัตริย์จะได้ทรงตรา พระราชกฤษฎีกาให้มีการเลือกตั้งสมาชิกสภาผู้แทนราษฎรใหม่ เป็นการเลือกตั้งทั่วไปภายในสี่สิบห้าวัน นับแต่วันที่สภาผู้แทนราษฎรสิ้นอายุ การเลือกตั้งตามวรรคหนึ่ง ต้องเป็นวันเดียวกันทั่วราชอาณาจักรตามที่คณะกรรมการการเลือกตั้ง ประกาศกําหนดในราชกิจจานุเบกษา
const_2560_s_103,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,0,บททั่วไป,103,content,,,content,พระมหากษัตริย์ทรงไว้ซึ่งพระราชอํานาจที่จะยุบสภาผู้แทนราษฎรเพื่อให้มี การเลือกตั้งสมาชิกสภาผู้แทนราษฎรใหม่เป็นการเลือกตั้งทั่วไป การยุบสภาผู้แทนราษฎรให้กระทําโดยพระราชกฤษฎีกา และให้กระทําได้เพียงครั้งเดียว ในเหตุการณ์เดียวกัน เล่ม 134 ตอนที่ 40 ก 6 เมษายน 2560 ภายในห้าวันนับแต่วันที่พระราชกฤษฎีกาตามวรรคหนึ่งใช้บังคับ ให้คณะกรรมการการเลือกตั้ง ประกาศกําหนดวันเลือกตั้งทั่วไปในราชกิจจานุเบกษา ซึ่งต้องไม่น้อยกว่าสี่สิบห้าวันแต่ไม่เกินหกสิบวัน นับแต่วันที่พระราชกฤษฎีกาดังกล่าวใช้บังคับ วันเลือกตั้งนั้นต้องกําหนดเป็นวันเดียวกันทั่วราชอาณาจักร
const_2560_s_104,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,0,บททั่วไป,104,content,,,content,ในกรณีที่มีเหตุจําเป็นอันมิอาจหลีกเลี่ยงได้ เป็นเหตุให้ไม่สามารถจัดการเลือกตั้ง ตามวันที่คณะกรรมการการเลือกตั้งประกาศกําหนดตามมาตรา 102 หรือมาตรา 103 คณะกรรมการ การเลือกตั้งจะกําหนดวันเลือกตั้งใหม่ก็ได้ แต่ต้องจัดให้มีการเลือกตั้งภายในสามสิบวันนับแต่วันที่ เหตุดังกล่าวสิ้นสุดลง แต่เพื่อประโยชน์ในการนับอายุตามมาตรา 95 (2) และมาตรา 97 (2) ให้นับถึง วันเลือกตั้งที่กําหนดไว้ตามมาตรา 102 หรือมาตรา 103 แล้วแต่กรณี
const_2560_s_105,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,0,บททั่วไป,105,content,,,content,เมื่อตําแหน่งสมาชิกสภาผู้แทนราษฎรว่างลงเพราะเหตุอื่นใด นอกจากถึงคราว ออกตามอายุของสภาผู้แทนราษฎร หรือเมื่อมีการยุบสภาผู้แทนราษฎร ให้ดําเนินการ ดังต่อไปนี้ (1) ในกรณีที่เป็นตําแหน่งสมาชิกสภาผู้แทนราษฎรที่มาจากการเลือกตั้งแบบแบ่งเขตเลือกตั้ง ให้ดําเนินการตราพระราชกฤษฎีกาเพื่อจัดให้มีการเลือกตั้งสมาชิกสภาผู้แทนราษฎรขึ้นแทนตําแหน่งที่ว่าง เว้นแต่อายุของสภาผู้แทนราษฎรจะเหลืออยู่ไม่ถึงหนึ่งร้อยแปดสิบวัน และให้นําความในมาตรา 102 มาใช้บังคับโดยอนุโลม (2) ในกรณีที่เป็นตําแหน่งสมาชิกสภาผู้แทนราษฎรแบบบัญชีรายชื่อ ให้ประธานสภาผู้แทนราษฎร ประกาศให้ผู้มีชื่ออยู่ในลําดับถัดไปในบัญชีรายชื่อของพรรคการเมืองนั้นเลื่อนขึ้นมาเป็นสมาชิกสภาผู้แทนราษฎร แทนตําแหน่งที่ว่าง โดยต้องประกาศในราชกิจจานุเบกษาภายในเจ็ดวันนับแต่วันที่ตําแหน่งนั้นว่างลง หากไม่มีรายชื่อเหลืออยู่ในบัญชีที่จะเลื่อนขึ้นมาแทนตําแหน่งที่ว่าง ให้สมาชิกสภาผู้แทนราษฎรแบบบัญชีรายชื่อ ประกอบด้วยสมาชิกเท่าที่มีอยู่ สมาชิกภาพของสมาชิกสภาผู้แทนราษฎรผู้เข้ามาแทนตาม (1) ให้เริ่มนับแต่วันเลือกตั้ง แทนตําแหน่งที่ว่าง ส่วนสมาชิกภาพของสมาชิกสภาผู้แทนราษฎรผู้เข้ามาแทนตาม (2) ให้เริ่มนับแต่ วันถัดจากวันประกาศชื่อในราชกิจจานุเบกษา และให้สมาชิกสภาผู้แทนราษฎรผู้เข้ามาแทนตําแหน่งที่ว่างนั้น อยู่ในตําแหน่งได้เพียงเท่าอายุของสภาผู้แทนราษฎรที่เหลืออยู่ การคํานวณสัดส่วนคะแนนของพรรคการเมืองสําหรับสมาชิกสภาผู้แทนราษฎรแบบบัญชีรายชื่อ เมื่อมีการเลือกตั้งแทนตําแหน่งที่ว่าง ให้เป็นไปตามมาตรา 94
const_2560_s_106,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,0,บททั่วไป,106,content,,,content,ภายหลังที่คณะรัฐมนตรีเข้าบริหารราชการแผ่นดินแล้ว พระมหากษัตริย์ จะทรงแต่งตั้งสมาชิกสภาผู้แทนราษฎรผู้เป็นหัวหน้าพรรคการเมืองในสภาผู้แทนราษฎรที่มีจํานวนสมาชิก มากที่สุด และสมาชิกมิได้ดํารงตําแหน่งรัฐมนตรี ประธานสภาผู้แทนราษฎร หรือรองประธานสภาผู้แทนราษฎร เป็นผู้นําฝ่ายค้านในสภาผู้แทนราษฎร ในกรณีที่พรรคการเมืองตามวรรคหนึ่ง มีสมาชิกเท่ากัน ให้ใช้วิธีจับสลาก ให้ประธานสภาผู้แทนราษฎรเป็นผู้ลงนามรับสนองพระบรมราชโองการแต่งตั้งผู้นําฝ่ายค้าน ในสภาผู้แทนราษฎร เล่ม 134 ตอนที่ 40 ก 6 เมษายน 2560 ผู้นําฝ่ายค้านในสภาผู้แทนราษฎรย่อมพ้นจากตําแหน่งเมื่อขาดคุณสมบัติตามวรรคหนึ่ง หรือเมื่อมีเหตุ ตามมาตรา 118 (1) (2) (3) หรือ (4) ในกรณีเช่นนี้ พระมหากษัตริย์จะได้ทรงแต่งตั้งผู้นําฝ่ายค้าน ในสภาผู้แทนราษฎรแทนตําแหน่งที่ว่าง ส่วนที่ 3 วุฒิสภา
const_2560_s_107,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,0,บททั่วไป,107,content,,,content,วุฒิสภาประกอบด้วยสมาชิกจํานวนสองร้อยคน ซึ่งมาจากการเลือกกันเอง ของบุคคลซึ่งมีความรู้ ความเชี่ยวชาญ ประสบการณ์ อาชีพ ลักษณะ หรือประโยชน์ร่วมกัน หรือทํางาน หรือเคยทํางานด้านต่าง ๆ ที่หลากหลายของสังคม โดยในการแบ่งกลุ่มต้องแบ่งในลักษณะที่ทําให้ประชาชน ซึ่งมีสิทธิสมัครรับเลือกทุกคนสามารถอยู่ในกลุ่มใดกลุ่มหนึ่งได้ การแบ่งกลุ่ม จํานวนกลุ่ม และคุณสมบัติของบุคคลในแต่ละกลุ่ม การสมัครและรับสมัคร หลักเกณฑ์และวิธีการเลือกกันเอง การได้รับเลือก จํานวนสมาชิกวุฒิสภาที่จะพึงมีจากแต่ละกลุ่ม การขึ้นบัญชีสํารอง การเลื่อนบุคคลจากบัญชีสํารองขึ้นดํารงตําแหน่งแทน และมาตรการอื่นใดที่จําเป็น เพื่อให้การเลือกกันเองเป็นไปโดยสุจริตและเที่ยงธรรม ให้เป็นไปตามพระราชบัญญัติประกอบรัฐธรรมนูญ ว่าด้วยการได้มาซึ่งสมาชิกวุฒิสภา และเพื่อประโยชน์ในการดําเนินการให้การเลือกดังกล่าวเป็นไปโดยสุจริต และเที่ยงธรรม จะกําหนดมิให้ผู้สมัครในแต่ละกลุ่มเลือกบุคคลในกลุ่มเดียวกัน หรือจะกําหนดให้มี การคัดกรองผู้สมัครรับเลือกด้วยวิธีการอื่นใดที่ผู้สมัครรับเลือกมีส่วนร่วมในการคัดกรองก็ได้ การดําเนินการตามวรรคสอง ให้ดําเนินการตั้งแต่ระดับอําเภอ ระดับจังหวัด และระดับประเทศ เพื่อให้สมาชิกวุฒิสภาเป็นผู้แทนปวงชนชาวไทยในระดับประเทศ ในกรณีที่ตําแหน่งสมาชิกวุฒิสภามีจํานวนไม่ครบตามวรรคหนึ่ง ไม่ว่าเพราะเหตุตําแหน่งว่างลง หรือด้วยเหตุอื่นใดอันมิใช่เพราะเหตุถึงคราวออกตามอายุของวุฒิสภา และไม่มีรายชื่อบุคคลที่สํารองไว้เหลืออยู่ ให้วุฒิสภาประกอบด้วยสมาชิกวุฒิสภาเท่าที่มีอยู่ แต่ในกรณีที่มีสมาชิกวุฒิสภาเหลืออยู่ไม่ถึงกึ่งหนึ่ง ของจํานวนสมาชิกวุฒิสภาทั้งหมดและอายุของวุฒิสภาเหลืออยู่เกินหนึ่งปี ให้ดําเนินการเลือกสมาชิกวุฒิสภา ขึ้นแทนภายในหกสิบวันนับแต่วันที่วุฒิสภามีสมาชิกเหลืออยู่ไม่ถึงกึ่งหนึ่ง ในกรณีเช่นว่านี้ ให้ผู้ได้รับเลือก ดังกล่าวอยู่ในตําแหน่งได้เพียงเท่าอายุของวุฒิสภาที่เหลืออยู่ การเลือกสมาชิกวุฒิสภาให้ตราเป็นพระราชกฤษฎีกา และภายในห้าวันนับแต่วันที่พระราชกฤษฎีกา มีผลใช้บังคับ ให้คณะกรรมการการเลือกตั้งกําหนดวันเริ่มดําเนินการเพื่อเลือกไม่ช้ากว่าสามสิบวันนับแต่วันที่ พระราชกฤษฎีกาดังกล่าวมีผลใช้บังคับ การกําหนดดังกล่าวให้ประกาศในราชกิจจานุเบกษา และให้นําความใน
const_2560_s_104,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,0,บททั่วไป,104,content,,,content,มาใช้บังคับโดยอนุโลม
const_2560_s_108,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,0,บททั่วไป,108,content,,,content,สมาชิกวุฒิสภาต้องมีคุณสมบัติและไม่มีลักษณะต้องห้าม ดังต่อไปนี้ ก. คุณสมบัติ (1) มีสัญชาติไทยโดยการเกิด เล่ม 134 ตอนที่ 40 ก 6 เมษายน 2560 (2) มีอายุไม่ต่ํากว่าสี่สิบปีในวันสมัครรับเลือก (3) มีความรู้ ความเชี่ยวชาญ และประสบการณ์ หรือทํางานในด้านที่สมัครไม่น้อยกว่าสิบปี หรือเป็นผู้มีลักษณะตามหลักเกณฑ์และเงื่อนไขที่บัญญัติไว้ในพระราชบัญญัติประกอบรัฐธรรมนูญ ว่าด้วยการได้มาซึ่งสมาชิกวุฒิสภา (4) เกิด มีชื่ออยู่ในทะเบียนบ้าน ทํางาน หรือมีความเกี่ยวพันกับพื้นที่ที่สมัครตามหลักเกณฑ์ และเงื่อนไขที่บัญญัติไว้ในพระราชบัญญัติประกอบรัฐธรรมนูญว่าด้วยการได้มาซึ่งสมาชิกวุฒิสภา ข. ลักษณะต้องห้าม (1) เป็นบุคคลต้องห้ามมิให้ใช้สิทธิสมัครรับเลือกตั้งตามมาตรา 98 (1) (2) (3) (4) (5) (6) (7) (8) (9) (10) (11) (15) (16) (17) หรือ (18) (2) เป็นข้าราชการ (3) เป็นหรือเคยเป็นสมาชิกสภาผู้แทนราษฎร เว้นแต่ได้พ้นจากการเป็นสมาชิก สภาผู้แทนราษฎรมาแล้วไม่น้อยกว่าห้าปีนับถึงวันสมัครรับเลือก (4) เป็นสมาชิกพรรคการเมือง (5) เป็นหรือเคยเป็นผู้ดํารงตําแหน่งใดในพรรคการเมือง เว้นแต่ได้พ้นจากการดํารงตําแหน่ง ในพรรคการเมืองมาแล้วไม่น้อยกว่าห้าปีนับถึงวันสมัครรับเลือก (6) เป็นหรือเคยเป็นรัฐมนตรี เว้นแต่ได้พ้นจากการเป็นรัฐมนตรีมาแล้วไม่น้อยกว่าห้าปี นับถึงวันสมัครรับเลือก (7) เป็นหรือเคยเป็นสมาชิกสภาท้องถิ่นหรือผู้บริหารท้องถิ่น เว้นแต่ได้พ้นจากการเป็น สมาชิกสภาท้องถิ่นหรือผู้บริหารท้องถิ่นมาแล้วไม่น้อยกว่าห้าปีนับถึงวันสมัครรับเลือก (8) เป็นบุพการี คู่สมรส หรือบุตรของผู้ดํารงตําแหน่งสมาชิกสภาผู้แทนราษฎร สมาชิกวุฒิสภา ข้าราชการการเมือง สมาชิกสภาท้องถิ่นหรือผู้บริหารท้องถิ่น ผู้สมัครรับเลือกเป็นสมาชิกวุฒิสภาในคราวเดียวกัน หรือผู้ดํารงตําแหน่งในศาลรัฐธรรมนูญหรือในองค์กรอิสระ (9) เคยดํารงตําแหน่งสมาชิกวุฒิสภาตามรัฐธรรมนูญนี้
const_2560_s_109,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,0,บททั่วไป,109,content,,,content,อายุของวุฒิสภามีกําหนดคราวละห้าปีนับแต่วันประกาศผลการเลือก สมาชิกภาพของสมาชิกวุฒิสภาเริ่มตั้งแต่วันที่คณะกรรมการการเลือกตั้งประกาศผลการเลือก เมื่ออายุของวุฒิสภาสิ้นสุดลง ให้สมาชิกวุฒิสภาอยู่ในตําแหน่งเพื่อปฏิบัติหน้าที่ต่อไปจนกว่าจะมี สมาชิกวุฒิสภาขึ้นใหม่
const_2560_s_110,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,0,บททั่วไป,110,content,,,content,เมื่ออายุของวุฒิสภาสิ้นสุดลง ให้มีการเลือกสมาชิกวุฒิสภาใหม่ตามมาตรา 107 วรรคห้า
const_2560_s_111,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,0,บททั่วไป,111,content,,,content,สมาชิกภาพของสมาชิกวุฒิสภาสิ้นสุดลง เมื่อ (1) ถึงคราวออกตามอายุของวุฒิสภา (2) ตาย เล่ม 134 ตอนที่ 40 ก 6 เมษายน 2560 (3) ลาออก (4) ขาดคุณสมบัติหรือมีลักษณะต้องห้ามตามมาตรา 108 (5) ขาดประชุมเกินจํานวนหนึ่งในสี่ของจํานวนวันประชุมในสมัยประชุมที่มีกําหนดเวลา ไม่น้อยกว่าหนึ่งร้อยยี่สิบวันโดยไม่ได้รับอนุญาตจากประธานวุฒิสภา (6) ต้องคําพิพากษาถึงที่สุดให้จําคุก แม้จะมีการรอการลงโทษ เว้นแต่เป็นการรอการลงโทษ ในความผิดอันได้กระทําโดยประมาท ความผิดลหุโทษ หรือความผิดฐานหมิ่นประมาท (7) กระทําการอันเป็นการฝ่าฝืนมาตรา 113 หรือกระทําการอันต้องห้ามตามมาตรา 184 หรือมาตรา 185 (8) พ้นจากตําแหน่งเพราะเหตุตามมาตรา 144 หรือมาตรา 235 วรรคสาม
const_2560_s_112,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,0,บททั่วไป,112,content,,,content,บุคคลผู้เคยดํารงตําแหน่งสมาชิกวุฒิสภาและสมาชิกภาพสิ้นสุดลงมาแล้ว ยังไม่เกินสองปี จะเป็นรัฐมนตรีหรือผู้ดํารงตําแหน่งทางการเมืองมิได้ เว้นแต่เป็นสมาชิกสภาท้องถิ่น หรือผู้บริหารท้องถิ่น
const_2560_s_113,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,0,บททั่วไป,113,content,,,content,สมาชิกวุฒิสภาต้องไม่ฝักใฝ่หรือยอมตนอยู่ใต้อาณัติของพรรคการเมืองใด ๆ ส่วนที่ 4 บทที่ใช้แก่สภาทั้งสอง
const_2560_s_114,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,0,บททั่วไป,114,content,,,content,สมาชิกสภาผู้แทนราษฎรและสมาชิกวุฒิสภาย่อมเป็นผู้แทนปวงชนชาวไทย ไม่อยู่ในความผูกมัดแห่งอาณัติมอบหมาย หรือความครอบงําใด ๆ และต้องปฏิบัติหน้าที่ด้วยความซื่อสัตย์สุจริต เพื่อประโยชน์ส่วนรวมของประเทศชาติและความผาสุกของประชาชนโดยรวม โดยปราศจากการขัดกัน แห่งผลประโยชน์
const_2560_s_115,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,0,บททั่วไป,115,content,,,content,ก่อนเข้ารับหน้าที่ สมาชิกสภาผู้แทนราษฎรและสมาชิกวุฒิสภาต้องปฏิญาณตน ในที่ประชุมแห่งสภาที่ตนเป็นสมาชิกด้วยถ้อยคํา ดังต่อไปนี้ “ข้าพเจ้า (ชื่อผู้ปฏิญาณ) ขอปฏิญาณว่า ข้าพเจ้าจะปฏิบัติหน้าที่ด้วยความซื่อสัตย์สุจริต เพื่อประโยชน์ของประเทศและประชาชน ทั้งจะรักษาไว้และปฏิบัติตามซึ่งรัฐธรรมนูญแห่งราชอาณาจักรไทย ทุกประการ”
const_2560_s_116,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,0,บททั่วไป,116,content,,,content,สภาผู้แทนราษฎรและวุฒิสภาแต่ละสภา มีประธานสภาคนหนึ่งและรองประธานสภา คนหนึ่งหรือสองคน ซึ่งพระมหากษัตริย์ทรงแต่งตั้งจากสมาชิกแห่งสภานั้น ๆ ตามมติของสภา ในระหว่างการดํารงตําแหน่ง ประธานและรองประธานสภาผู้แทนราษฎรจะเป็นกรรมการบริหาร หรือดํารงตําแหน่งใดในพรรคการเมืองขณะเดียวกันมิได้
const_2560_s_117,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,0,บททั่วไป,117,content,,,content,ประธานและรองประธานสภาผู้แทนราษฎรดํารงตําแหน่งจนสิ้นอายุของ สภาผู้แทนราษฎรหรือมีการยุบสภาผู้แทนราษฎร เล่ม 134 ตอนที่ 40 ก 6 เมษายน 2560 ประธานและรองประธานวุฒิสภาดํารงตําแหน่งจนถึงวันสิ้นอายุของวุฒิสภา เว้นแต่ในระหว่างเวลา ตามมาตรา 109 วรรคสาม ให้ประธานและรองประธานวุฒิสภายังคงอยู่ในตําแหน่งเพื่อปฏิบัติหน้าที่ต่อไป
const_2560_s_118,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,0,บททั่วไป,118,content,,,content,ประธานและรองประธานสภาผู้แทนราษฎร และประธานและรองประธานวุฒิสภา ย่อมพ้นจากตําแหน่งก่อนวาระตามมาตรา 117 เมื่อ (1) ขาดจากสมาชิกภาพแห่งสภาที่ตนเป็นสมาชิก (2) ลาออกจากตําแหน่ง (3) ดํารงตําแหน่งนายกรัฐมนตรี รัฐมนตรี หรือข้าราชการการเมืองอื่น (4) ต้องคําพิพากษาให้จําคุก แม้คดีนั้นจะยังไม่ถึงที่สุดหรือมีการรอการลงโทษ เว้นแต่ เป็นกรณีที่คดียังไม่ถึงที่สุดหรือมีการรอการลงโทษในความผิดอันได้กระทําโดยประมาท ความผิดลหุโทษ หรือความผิดฐานหมิ่นประมาท
const_2560_s_119,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,0,บททั่วไป,119,content,,,content,ประธานสภาผู้แทนราษฎรและประธานวุฒิสภามีหน้าที่และอํานาจดําเนินกิจการ ของสภานั้น ๆ ให้เป็นไปตามข้อบังคับ รองประธานสภามีหน้าที่และอํานาจตามที่ประธานสภามอบหมาย และปฏิบัติหน้าที่แทนประธานสภาเมื่อประธานสภาไม่อยู่หรือไม่สามารถปฏิบัติหน้าที่ได้ ประธานสภาผู้แทนราษฎร ประธานวุฒิสภา และผู้ทําหน้าที่แทน ต้องวางตนเป็นกลาง ในการปฏิบัติหน้าที่ เมื่อประธานและรองประธานสภาผู้แทนราษฎรหรือประธานและรองประธานวุฒิสภาไม่อยู่ในที่ประชุม ให้สมาชิกแห่งสภานั้น ๆ เลือกกันเองให้สมาชิกคนหนึ่งเป็นประธานในคราวประชุมนั้น
const_2560_s_120,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,0,บททั่วไป,120,content,,,content,การประชุมสภาผู้แทนราษฎรและการประชุมวุฒิสภาต้องมีสมาชิกมาประชุม ไม่น้อยกว่ากึ่งหนึ่งของจํานวนสมาชิกทั้งหมดเท่าที่มีอยู่ของแต่ละสภา จึงจะเป็นองค์ประชุม เว้นแต่ ในกรณีการพิจารณาระเบียบวาระกระทู้ สภาผู้แทนราษฎรหรือวุฒิสภาจะกําหนดองค์ประชุมไว้ในข้อบังคับ เป็นอย่างอื่นก็ได้ การลงมติวินิจฉัยข้อปรึกษาให้ถือเสียงข้างมากเป็นประมาณ เว้นแต่ที่มีบัญญัติไว้เป็นอย่างอื่น ในรัฐธรรมนูญ สมาชิกคนหนึ่งย่อมมีเสียงหนึ่งในการออกเสียงลงคะแนน ถ้ามีคะแนนเสียงเท่ากัน ให้ประธาน ในที่ประชุมออกเสียงเพิ่มขึ้นอีกเสียงหนึ่งเป็นเสียงชี้ขาด รายงานการประชุมและบันทึกการออกเสียงลงคะแนนของสมาชิกแต่ละคนต้องเปิดเผยให้ประชาชน ทราบได้ทั่วไป เว้นแต่กรณีการประชุมลับหรือการออกเสียงลงคะแนนเป็นการลับ การออกเสียงลงคะแนนเลือกหรือให้ความเห็นชอบให้บุคคลดํารงตําแหน่งใด ให้กระทําเป็นการลับ เว้นแต่ที่มีบัญญัติไว้เป็นอย่างอื่นในรัฐธรรมนูญ
const_2560_s_121,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,0,บททั่วไป,121,content,,,content,ภายในสิบห้าวันนับแต่วันประกาศผลการเลือกตั้งสมาชิกสภาผู้แทนราษฎร อันเป็นการเลือกตั้งทั่วไป ให้มีการเรียกประชุมรัฐสภาเพื่อให้สมาชิกได้มาประชุมเป็นครั้งแรก เล่ม 134 ตอนที่ 40 ก 6 เมษายน 2560 ในปีหนึ่งให้มีสมัยประชุมสามัญของรัฐสภาสองสมัย ๆ หนึ่งให้มีกําหนดเวลาหนึ่งร้อยยี่สิบวัน แต่พระมหากษัตริย์จะโปรดเกล้าโปรดกระหม่อมให้ขยายเวลาออกไปก็ได้ การปิดสมัยประชุมสามัญประจําปีก่อนครบกําหนดเวลาหนึ่งร้อยยี่สิบวัน จะกระทําได้ก็แต่ โดยความเห็นชอบของรัฐสภา วันประชุมครั้งแรกตามวรรคหนึ่ง ให้ถือเป็นวันเริ่มสมัยประชุมสามัญประจําปีครั้งที่หนึ่ง ส่วนวันเริ่มสมัยประชุมสามัญประจําปีครั้งที่สอง ให้เป็นไปตามที่สภาผู้แทนราษฎรกําหนด แต่ในกรณีที่ การประชุมครั้งแรกตามวรรคหนึ่งมีเวลาจนถึงสิ้นปีปฏิทินไม่เพียงพอที่จะจัดให้มีการประชุมสมัยประชุมสามัญ ประจําปีครั้งที่สอง จะไม่มีการประชุมสมัยสามัญประจําปีครั้งที่สองสําหรับปีนั้นก็ได้
const_2560_s_122,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,0,บททั่วไป,122,content,,,content,พระมหากษัตริย์ทรงเรียกประชุมรัฐสภา ทรงเปิดและทรงปิดประชุม พระมหากษัตริย์จะเสด็จพระราชดําเนินมาทรงทํารัฐพิธีเปิดประชุมสมัยประชุมสามัญประจําปี ครั้งแรกด้วยพระองค์เอง หรือจะโปรดเกล้าโปรดกระหม่อมให้พระรัชทายาทซึ่งทรงบรรลุนิติภาวะแล้ว หรือผู้ใดผู้หนึ่ง เป็นผู้แทนพระองค์ มาทํารัฐพิธีก็ได้ เมื่อมีความจําเป็นเพื่อประโยชน์แห่งรัฐ พระมหากษัตริย์จะทรงเรียกประชุมรัฐสภาเป็นการประชุม สมัยวิสามัญก็ได้ ภายใต้บังคับมาตรา 123 และมาตรา 126 การเรียกประชุม การขยายเวลาประชุม และการปิด ประชุมรัฐสภา ให้กระทําโดยพระราชกฤษฎีกา
const_2560_s_123,const_2560,full,2560,2017,Constitution 2560,post_coup_2014,semi_military,,0,บททั่วไป,123,content,,,content,สมาชิกสภาผู้แทนราษฎรและสมาชิกวุฒิสภาทั้งสองสภารวมกัน หรือสมาชิก สภาผู้แทนราษฎร มีจํานวนไม่น้อยกว่าหนึ่งในสามของจํานวนสมาชิกทั้งหมดเท่าที่มีอยู่ของทั้งสองสภา มีสิทธิเข้าชื่อร้องขอต่อประธานรัฐสภาให้นําความกราบบังคมทูลเพื่อมีพระบรมราชโองการประกาศเรียก ประชุมรัฐสภาเป็นการประชุมสมัยวิสามัญได้ ให้ประธานรัฐสภานําความกราบบังคมทูลและลงนามรับสนองพระบรมราชโองการ
